id_city;postal_code;city_name
19934;52220;CEFFONDS
19935;52160;PRASLAY
19936;52500;ARBIGNY-SOUS-VARENNES
19937;52270;DOULAINCOURT-SAUCOURT
19938;52200;LANGRES
19939;52160;POINSENOT
19940;52600;GRANDCHAMP
19941;52600;CHALINDREY
19942;52100;SAINT-DIZIER
19943;52300;FRONVILLE
19944;52320;CERISIERES
19945;52240;CUVES
19946;52240;NOYERS
19947;52310;LAMANCINE
19948;52110;DOMMARTIN-LE-SAINT-PERE
19949;52600;CHAUDENAY
19950;52410;EURVILLE-BIENVILLE
19951;52700;VIGNES-LA-COTE
19952;52190;VILLIERS-LES-APREY
19953;52190;LEUCHEY
19954;52800;NINVILLE
19955;52300;OSNE-LE-VAL
19956;52400;ENFONVELLE
19957;52240;MERREY
19958;52360;FRECOURT
19959;52240;THOL-LES-MILLIERES
19960;52500;SAVIGNY
19961;52500;PRESSIGNY
19962;52360;ANDILLY-EN-BASSIGNY
19963;52150;BRAINVILLE-SUR-MEUSE
19964;52400;VOISEY
19965;52190;ISOMES
19966;52150;ILLOUD
19967;52160;AUBERIVE
19968;52800;POINSON-LES-NOGENT
19969;52110;COURCELLES-SUR-BLAISE
19970;52330;BLAISY
19971;52150;VAUDRECOURT
19972;52240;MAISONCELLES
19973;52120;BRICON
19974;52000;TREIX
19975;52330;SEXFONTAINES
19976;52170;FONTAINES-SUR-MARNE
19977;52500;ANROSEY
19978;52320;VIGNORY
19979;52330;MONTHERIES
19980;52330;VAUDREMONT
19981;52170;CHEVILLON
19982;52320;FRONCLES
19983;52320;MARBEVILLE
19984;52700;CLINCHAMP
19985;52250;BAISSEY
19986;52700;CIREY-LES-MAREILLES
19987;52400;SOYERS
19988;52700;BRIAUCOURT
19989;52400;LANEUVELLE
19990;52250;ORCEVAUX
19991;52300;RUPT
19992;52800;LANQUES-SUR-ROGNON
19993;52230;CIRFONTAINES-EN-ORNOIS
19994;52340;AGEVILLE
19995;52200;SAINTS-GEOSMES
19996;52000;VILLIERS-LE-SEC
19997;52240;PERRUSSE
19998;52200;SAINT-MAURICE
19999;52700;MONTOT-SUR-ROGNON
20000;52230;POISSONS
20001;52250;FLAGEY
20002;52120;BRAUX-LE-CHATEL
20003;52600;HEUILLEY-COTTON
20004;52150;HARREVILLE-LES-CHANTEURS
20005;52190;VESVRES-SOUS-CHALANCEY
20006;52190;OCCEY
20007;52150;GONCOURT
20008;52120;LAFERTE-SUR-AUBE
20009;52500;VONCOURT
20010;52160;COLMIER-LE-HAUT
20011;52190;SAINT-BROINGT-LES-FOSSES
20012;52160;MOUILLERON
20013;52120;SILVAROUVRES
20014;52160;VAILLANT
20015;52000;EUFFIGNEIX
20016;52600;CULMONT
20017;52110;BAUDRECOURT
20018;52130;BAILLY-AUX-FORGES
20019;52700;ECOT-LA-COMBE
20020;52150;GRAFFIGNY-CHEMIN
20021;52240;CHOISEUL
20022;52500;LAFERTE-SUR-AMANCE
20023;52700;CONSIGNY
20024;52160;POINSON-LES-GRANCEY
20025;52160;ROUELLES
20026;52230;GILLAUME
20027;52700;ROCHEFORT-SUR-LA-COTE
20028;52230;MONTREUIL-SUR-THONNANCE
20029;52240;DAILLECOURT
20030;52500;FARINCOURT
20031;53200;CHATEAU-GONTIER
20032;53440;MARCILLE-LA-VILLE
20033;53410;LAUNAY-VILLIERS
20034;53970;MONTIGNE-LE-BRILLANT
20035;53200;COUDRAY
20036;53400;CRAON
20037;53200;DAON
20038;53170;BAZOUGERS
20039;53140;LA PALLU
20040;53140;SAINT-CYR-EN-PAIL
20041;53800;RENAZE
20042;53240;SAINT-GERMAIN-LE-FOUILLOUX
20043;53190;FOUGEROLLES-DU-PLESSIS
20044;53300;LA HAIE-TRAVERSAINE
20045;53190;LA DOREE
20046;53380;JUVIGNE
20047;53250;CHARCHIGNE
20048;53240;PLACE
20049;53120;LEVARE
20050;53500;SAINT-PIERRE-DES-LANDES
20051;53250;LE HAM
20052;53700;LOUPFOUGERES
20053;53700;SAINT-AUBIN-DU-DESERT
20054;61420;RAVIGNY
20055;53390;SENONNES
20056;53240;SAINT-GERMAIN-LE-GUILLAUME
20057;53380;SAINT-HILAIRE-DU-MAINE
20058;53470;MARTIGNE-SUR-MAYENNE
20059;53350;BALLOTS
20060;53190;LANDIVY
20061;53110;THUBOEUF
20062;53240;LA BIGOTTIERE
20063;53300;CHANTRIGNE
20064;53240;ALEXAIN
20065;53410;LA GRAVELLE
20066;53600;SAINTE-GEMMES-LE-ROBERT
20067;53200;LAIGNE
20068;53160;IZE
20069;53230;MERAL
20070;53170;MESLAY-DU-MAINE
20071;53200;MARIGNE-PEUTON
20072;53470;SACE
20073;53800;LA SELLE-CRAONNAISE
20074;53470;LA BAZOUGE-DES-ALLEUX
20075;53410;PORT-BRILLET
20076;53220;SAINT-MARS-SUR-LA-FUTAIE
20077;53270;SAINT-JEAN-SUR-ERVE
20078;53200;AMPOIGNE
20079;53540;SAINT-POIX
20080;53410;SAINT-PIERRE-LA-COUR
20081;53300;SOUCE
20082;53150;SAINT-CENERE
20083;53350;SAINT-MICHEL-DE-LA-ROE
20084;53600;SAINT-GEORGES-SUR-ERVE
20085;53230;COSSE-LE-VIVIEN
20086;53170;SAINT-CHARLES-LA-FORET
20087;53150;SAINT-OUEN-DES-VALLONS
20088;53160;TRANS
20089;53500;SAINT-DENIS-DE-GASTINES
20090;53410;SAINT-OUEN-DES-TOITS
20091;53440;ARON
20092;53230;ASTILLE
20093;53150;SAINT-CHRISTOPHE-DU-LUAT
20094;53140;PRE-EN-PAIL
20095;53160;SAINT-MARTIN-DE-CONNEE
20096;53320;RUILLE-LE-GRAVELAIS
20097;53940;LE GENEST-SAINT-ISLE
20098;53400;SAINT-QUENTIN-LES-ANGES
20099;53360;ORIGNE
20100;53810;CHANGE
20101;53370;GESVRES
20102;53270;TORCE-VIVIERS-EN-CHARNIE
20103;53110;SAINTE-MARIE-DU-BOIS
20104;53400;DENAZE
20105;53370;BOULAY-LES-IFS
20106;53340;BANNES
20107;53410;LA BRULATTE
20108;53540;CUILLE
20109;53700;VILLAINES-LA-JUHEL
20110;53440;LA BAZOGE-MONTPINCON
20111;53270;SAINTE-SUZANNE
20112;53120;BRECE
20113;53160;SAINT-THOMAS-DE-COURCERIERS
20114;53290;SAINT-MICHEL-DE-FEINS
20115;53120;COLOMBIERS-DU-PLESSIS
20116;53230;LA CHAPELLE-CRAONNAISE
20117;53210;SOULGE-SUR-OUETTE
20118;53290;SAINT-LOUP-DU-DORAT
20119;53400;ATHEE
20120;53340;PREAUX
20121;53340;BALLEE
20122;53300;COUESMES-VAUCE
20123;53170;RUILLE-FROID-FONDS
20124;53370;CHAMPFREMONT
20125;53260;FORCE
20126;53290;SAINT-LAURENT-DES-MORTIERS
20127;53260;PARNE-SUR-ROC
20128;53290;BEAUMONT-PIED-DE-BOEUF
20129;53220;SAINT-BERTHEVIN-LA-TANNIERE
20130;53200;LONGUEFUYE
20131;53350;FONTAINE-COUVERTE
20132;53800;LA BOISSIERE
20133;53640;LE RIBAY
20134;53390;SAINT-ERBLON
20135;53170;LE BIGNON-DU-MAINE
20136;53300;OISSEAU
20137;53290;SAINT-BRICE
20138;53110;SAINT-JULIEN-DU-TERROUX
20139;53940;AHUILLE
20140;53400;MEE
20141;53220;LARCHAMP
20142;53290;BOUESSAY
20143;53700;AVERTON
20144;53230;COURBEVEILLE
20145;53400;CHERANCE
20146;53250;SAINT-AIGNAN-DE-COUPTRAIN
20147;53270;CHAMMES
20148;53440;BELGEARD
20149;53160;BAIS
20150;53290;BOUERE
20151;53320;LOIRON
20152;53240;SAINT-JEAN-SUR-MAYENNE
20153;53100;PARIGNE-SUR-BRAYE
20154;53390;LA ROUAUDIERE
20155;53500;MONTENAY
20156;53500;ERNEE
20157;53160;SAINT-PIERRE-SUR-ORTHE
20158;53210;ARGENTRE
20159;53340;SAULGES
20160;53250;JAVRON-LES-CHAPELLES
20161;53350;LA ROE
20162;53250;MADRE
20163;53220;SAINT-ELLIER-DU-MAINE
20164;53950;LOUVERNE
20165;53360;PEUTON
20166;53290;ARGENTON-NOTRE-DAME
20167;53420;CHAILLAND
20168;53100;SAINT-BAUDELLE
20169;53540;GASTINES
20170;53230;COSMES
20171;53200;MENIL
20172;53250;VILLEPAIL
20173;53600;VOUTRE
20174;53150;DEUX-EVAILLES
20175;53150;LIVET
20176;53940;SAINT-BERTHEVIN
20177;53340;COSSE-EN-CHAMPAGNE
20178;53200;GENNES-SUR-GLAIZE
20179;53360;QUELAINES-SAINT-GAULT
20180;53200;AZE
20181;53170;LA BAZOUGE-DE-CHEMERE
20182;53150;MONTOURTIER
20183;53190;DESERTINES
20184;53700;CRENNES-SUR-FRAUBEE
20185;53120;SAINT-AUBIN-FOSSE-LOUVAIN
20186;53150;BREE
20187;53300;AMBRIERES-LES-VALLEES
20188;53300;SAINT-FRAIMBAULT-DE-PRIERES
20189;53160;CHAMPGENETEUX
20190;53250;COUPTRAIN
20191;53410;LE BOURGNEUF-LA-FORET
20192;53270;THORIGNE-EN-CHARNIE
20193;53200;SAINT-FORT
20194;53250;CHEVAIGNE-DU-MAINE
20195;53200;CHEMAZE
20196;53100;MAYENNE
20197;53700;SAINT-GERMAIN-DE-COULAMER
20198;53440;LA CHAPELLE-AU-RIBOUL
20199;53370;SAINT-PIERRE-DES-NIDS
20200;53100;MOULAY
20201;53140;LIGNIERES-ORGERES
20202;53600;CHATRES-LA-FORET
20203;53120;CARELLES
20204;53120;GORRON
20205;53160;VIMARCE
20206;53120;LESBOIS
20207;53600;MEZANGERS
20208;53110;LE HOUSSEAU-BRETIGNOLLES
20209;53540;LAUBRIERES
20210;53170;VILLIERS-CHARLEMAGNE
20211;53800;BOUCHAMPS-LES-CRAON
20212;53290;SAINT-DENIS-D'ANJOU
20213;53240;SAINT-GERMAIN-D'ANXURE
20214;53410;OLIVET
20215;53150;GESNES
20216;53160;HAMBERS
20217;53120;VIEUVY
20218;53440;GRAZAY
20219;53360;SAINT-SULPICE
20220;53480;SAINT-LEGER
20221;53250;NEUILLY-LE-VENDIN
20222;53270;SAINT-PIERRE-SUR-ERVE
20223;53970;L'HUISSERIE
20224;53640;MONTREUIL-POULAY
20225;53110;LASSAY-LES-CHATEAUX
20226;53800;SAINT-SATURNIN-DU-LIMET
20227;53320;MONTJEAN
20228;53320;SAINT-CYR-LE-GRAVELAIS
20229;53950;LA CHAPELLE-ANTHENAISE
20230;53480;SAINT-GEORGES-LE-FLECHARD
20231;53350;BRAINS-SUR-LES-MARCHES
20232;53170;SAINT-DENIS-DU-MAINE
20233;53170;LE BURET
20234;53340;CHEMERE-LE-ROI
20235;53100;CONTEST
20236;53400;LIVRE-LA-TOUCHE
20237;53200;LOIGNE-SUR-MAYENNE
20238;53300;SAINT-MARS-SUR-COLMONT
20239;53110;RENNES-EN-GRENOUILLES
20240;53290;GREZ-EN-BOUERE
20241;53800;SAINT-MARTIN-DU-LIMET
20242;53380;LA CROIXILLE
20243;53140;SAINT-SAMSON
20244;53290;BIERNE
20245;53170;ARQUENAY
20246;53400;POMMERIEUX
20247;53200;CHATELAIN
20248;53640;HARDANGES
20249;53700;COURCITE
20250;53600;ASSE-LE-BERENGER
20251;53120;HERCE
20252;53240;MONTFLOURS
20253;53300;LE PAS
20254;53640;LE HORPS
20255;53480;VAIGES
20256;53210;LOUVIGNE
20257;53300;SAINT-LOUP-DU-GAST
20258;53360;SIMPLE
20259;53100;CHATILLON-SUR-COLMONT
20260;53270;BLANDOUET
20261;53340;EPINEUX-LE-SEGUIN
20262;53220;PONTMAIN
20263;53200;FROMENTIERES
20264;53600;EVRON
20265;53960;BONCHAMP-LES-LAVAL
20266;53240;ANDOUILLE
20267;53150;NEAU
20268;53220;MONTAUDIN
20269;53100;SAINT-GEORGES-BUTTAVENT
20270;53410;BOURGON
20271;53160;JUBLAINS
20272;53470;CHALONS-DU-MAINE
20273;53320;BEAULIEU-SUR-OUDON
20274;53400;NIAFLES
20275;53500;VAUTORTE
20276;53640;CHAMPEON
20277;53800;CONGRIER
20278;53150;MONTSURS
20279;53390;SAINT-AIGNAN-SUR-ROE
20280;53000;LAVAL
20281;53240;LA BACONNIERE
20282;53170;MAISONCELLES-DU-MAINE
20283;53140;SAINT-CALAIS-DU-DESERT
20284;53170;LA CROPTE
20285;53470;COMMER
20286;53150;LA CHAPELLE-RAINSOUIN
20287;53220;LA PELLERINE
20288;53360;HOUSSAY
20289;53970;NUILLE-SUR-VICOIN
20290;53260;ENTRAMMES
20291;53700;SAINT-MARS-DU-DESERT
20292;54480;BERTRAMBOIS
20293;54290;ROVILLE-DEVANT-BAYON
20294;54670;MILLERY
20295;54150;NORROY-LE-SEC
20296;54830;GERBEVILLER
20297;54560;FILLIERES
20298;54290;HAIGNEVILLE
20299;54300;REHAINVILLER
20300;54240;JOEUF
20301;54490;PIENNES
20302;54115;BEUVEZIN
20303;54120;MERVILLER
20304;54210;MANONCOURT-EN-VERMOIS
20305;54380;VILLE-AU-VAL
20306;54450;BLAMONT
20307;54800;BRUVILLE
20308;54200;ROYAUMEIX
20309;54112;URUFFE
20310;54120;DENEUVRE
20311;54860;HAUCOURT-MOULAINE
20312;54260;SAINT-JEAN-LES-LONGUYON
20313;54330;CLEREY-SUR-BRENON
20314;54510;TOMBLAINE
20315;54800;GONDRECOURT-AIX
20316;54130;DOMMARTEMONT
20317;54470;HAGEVILLE
20318;54740;XIROCOURT
20319;54115;GEMONVILLE
20320;54290;FROVILLE
20321;54112;VANNES-LE-CHATEL
20322;54280;MONCEL-SUR-SEILLE
20323;54290;LOROMONTZEY
20324;54200;FRANCHEVILLE
20325;54385;DOMEVRE-EN-HAYE
20326;54113;CREZILLES
20327;54740;LEBEUVILLE
20328;54300;THIEBAUMENIL
20329;54470;SEICHEPREY
20330;54330;PAREY-SAINT-CESAIRE
20331;54450;DOMEVRE-SUR-VEZOUZE
20332;54480;PETITMONT
20333;54690;LAY-SAINT-CHRISTOPHE
20334;54115;VANDELEVILLE
20335;54580;MOINEVILLE
20336;54115;FAVIERES
20337;54330;MARTHEMONT
20338;54930;FORCELLES-SOUS-GUGNEY
20339;54160;PULLIGNY
20340;54170;GERMINY
20341;54480;SAINT-SAUVEUR
20342;54300;HERIMENIL
20343;54470;HAMONVILLE
20344;54370;VAUCOURT
20345;54800;ABBEVILLE-LES-CONFLANS
20346;54210;TONNOY
20347;54370;JUVRECOURT
20348;54840;VELAINE-EN-HAYE
20349;54610;THEZEY-SAINT-MARTIN
20350;54830;HAUDONVILLE
20351;54380;BEZAUMONT
20352;54450;NONHIGNY
20353;54440;HERSERANGE
20354;54830;FRANCONVILLE
20355;54380;LANDREMONT
20356;54122;FLIN
20357;54740;VAUDEVILLE
20358;54620;BAZAILLES
20359;54470;VIEVILLE-EN-HAYE
20360;54890;CHAMBLEY-BUSSIERES
20361;54200;SANZEY
20362;54120;THIAVILLE-SUR-MEURTHE
20363;54470;BERNECOURT
20364;54970;LANDRES
20365;54280;ERBEVILLER-SUR-AMEZULE
20366;54450;MONTREUX
20367;54470;PANNES
20368;54200;ECROUVES
20369;54700;MONTAUVILLE
20370;54610;PHLIN
20371;54115;TRAMONT-LASSUS
20372;54170;BARISEY-AU-PLAIN
20373;54370;XOUSSE
20374;54590;HUSSIGNY-GODBRANGE
20375;54200;CHOLOY-MENILLOT
20376;54570;TRONDES
20377;54480;VAL-ET-CHATILLON
20378;54115;DOMMARIE-EULMONT
20379;54220;MALZEVILLE
20380;54260;EPIEZ-SUR-CHIERS
20381;54200;BOUCQ
20382;54850;MESSEIN
20383;54450;AVRICOURT
20384;54350;MONT-SAINT-MARTIN
20385;54470;GROSROUVRES
20386;54810;LONGLAVILLE
20387;54420;PULNOY
20388;54110;ANTHELUPT
20389;54115;PULNEY
20390;54450;ANCERVILLER
20391;54930;DIARVILLE
20392;54840;GONDREVILLE
20393;54180;HOUDEMONT
20394;54210;AZELOT
20395;54380;GEZONCOURT
20396;54370;DEUXVILLE
20397;54170;ALLAIN
20398;54560;ANDERNY
20399;54210;BURTHECOURT-AUX-CHENES
20400;54170;BARISEY-LA-COTE
20401;54370;SERRES
20402;54385;MINORVILLE
20403;54330;OMELMONT
20404;54980;BATILLY
20405;54360;MEHONCOURT
20406;54480;TANCONVILLE
20407;54540;NEUFMAISONS
20408;54200;BICQUELEY
20409;54740;LEMENIL-MITRY
20410;54410;LANEUVEVILLE-DEVANT-NANCY
20411;54490;PREUTIN-HIGNY
20412;54560;SANCY
20413;54470;DAMPVITOUX
20414;54210;SAINT-NICOLAS-DE-PORT
20415;54110;VARANGEVILLE
20416;54140;JARVILLE-LA-MALGRANGE
20417;54830;VENNEZEY
20418;54760;FAULX
20419;54330;ETREVAL
20420;54800;BONCOURT
20421;54115;GELAUCOURT
20422;54330;VRONCOURT
20423;54620;DONCOURT-LES-LONGUYON
20424;54160;PIERREVILLE
20425;54800;LABRY
20426;54700;BLENOD-LES-PONT-A-MOUSSON
20427;54620;BASLIEUX
20428;54129;MAGNIERES
20429;54360;DAMELEVIERES
20430;54800;JOUAVILLE
20431;54450;FREMONVILLE
20432;54950;LARONXE
20433;54450;SAINT-MARTIN
20434;54380;DIEULOUARD
20435;54470;DOMMARTIN-LA-CHAUSSEE
20436;54330;VAUDEMONT
20437;54136;BOUXIERES-AUX-DAMES
20438;54610;ROUVES
20439;54300;JOLIVET
20440;54210;SAFFAIS
20441;54800;JARNY
20442;54120;REHERREY
20443;54450;RECLONVILLE
20444;54470;MANDRES-AUX-QUATRE-TOURS
20445;54820;MARBACHE
20446;54118;MOYEN
20447;54700;VILLERS-SOUS-PRENY
20448;54700;LESMENILS
20449;54920;MORFONTAINE
20450;54550;MAIZIERES
20451;54290;DOMPTAIL-EN-L'AIR
20452;54450;GONDREXON
20453;54290;BORVILLE
20454;54560;MALAVILLERS
20455;54800;HANNONVILLE-SUZEMONT
20456;54330;HOUDELMONT
20457;54570;FOUG
20458;54370;DROUVILLE
20459;54770;DOMMARTIN-SOUS-AMANCE
20460;54530;ARNAVILLE
20461;54470;EUVEZIN
20462;54170;SELAINCOURT
20463;54110;BUISSONCOURT
20464;54540;VENEY
20465;54550;SEXEY-AUX-FORGES
20466;54700;MAIDIERES
20467;54370;ATHIENVILLE
20468;54380;MARTINCOURT
20469;54370;VALHEY
20470;54170;SAULXURES-LES-VANNES
20471;54420;SAULXURES-LES-NANCY
20472;54290;SAINT-BOINGT
20473;54110;ROSIERES-AUX-SALINES
20474;54190;VILLERUPT
20475;54570;LAY-SAINT-REMY
20476;54770;LAITRE-SOUS-AMANCE
20477;54680;ERROUVILLE
20478;54360;BARBONVILLE
20479;54450;AUTREPIERRE
20480;54450;HALLOVILLE
20481;54540;SAINT-MAURICE-AUX-FORGES
20482;54690;EULMONT
20483;54115;LALOEUF
20484;54110;SOMMERVILLER
20485;54610;NOMENY
20486;54760;ARRAYE-ET-HAN
20487;54290;ROZELIEURES
20488;54470;REMBERCOURT-SUR-MAD
20489;54330;GOVILLER
20490;54830;VALLOIS
20491;54890;WAVILLE
20492;54110;CREVIC
20493;54550;BAINVILLE-SUR-MADON
20494;54370;BATHELEMONT
20495;54280;SORNEVILLE
20496;54390;FROUARD
20497;54360;LANDECOURT
20498;54200;VILLEY-SAINT-ETIENNE
20499;54470;THIAUCOURT-REGNIEVILLE
20500;54370;BAUZEMONT
20501;54470;XAMMES
20502;54450;GOGNEY
20503;54470;BEAUMONT
20504;54116;PRAYE
20505;54700;VILCEY-SUR-TREY
20506;54700;VITTONVILLE
20507;54110;FLAINVAL
20508;54610;RAUCOURT
20509;54700;BOUXIERES-SOUS-FROIDMONT
20510;54470;CHAREY
20511;54530;PRENY
20512;54110;REMEREVILLE
20513;54540;BADONVILLER
20514;54470;LIMEY-REMENAUVILLE
20515;54450;BENAMENIL
20516;54870;CONS-LA-GRANDVILLE
20517;54740;CRANTENOY
20518;54450;LEINTREY
20519;54610;SIVRY
20520;54111;MONT-BONVILLERS
20521;54420;CERVILLE
20522;54720;CUTRY
20523;54122;FONTENOY-LA-JOUTE
20524;54640;BETTAINVILLERS
20525;54385;MANONCOURT-EN-WOEVRE
20526;54450;BARBAS
20527;54380;ROGEVILLE
20528;54115;BATTIGNY
20529;54830;GIRIVILLER
20530;54630;RICHARDMENIL
20531;54610;LETRICOURT
20532;54470;SAINT-BAUSSANT
20533;54960;MERCY-LE-BAS
20534;54770;AGINCOURT
20535;54112;ALLAMPS
20536;54490;XIVRY-CIRCOURT
20537;54114;JEANDELAINCOURT
20538;54470;BOUILLONVILLE
20539;54400;LONGWY
20540;54490;JOUDREVILLE
20541;54830;SERANVILLE
20542;54760;ARMAUCOURT
20543;54150;MANCE
20544;54120;BROUVILLE
20545;54290;NEUVILLER-SUR-MOSELLE
20546;54130;SAINT-MAX
20547;54360;EINVAUX
20548;54800;OLLEY
20549;54280;CHAMPENOUX
20550;54800;BECHAMPS
20551;54990;XEUILLEY
20552;54370;XURES
20553;54620;BOISMONT
20554;54100;NANCY
20555;54610;BELLEAU
20556;54200;LUCEY
20557;54760;LEYR
20558;54610;CLEMERY
20559;54700;PORT-SUR-SEILLE
20560;54480;PARUX
20561;54115;TRAMONT-SAINT-ANDRE
20562;54170;OCHEY
20563;54460;AINGERAY
20564;54540;MONTIGNY
20565;54290;GRIPPORT
20566;54540;PEXONNE
20567;54370;RECHICOURT-LA-PETITE
20568;54260;PETIT-FAILLY
20569;54710;FLEVILLE-DEVANT-NANCY
20570;54830;MATTEXEY
20571;54870;VILLERS-LA-CHEVRE
20572;54330;VITREY
20573;54110;HUDIVILLER
20574;54260;FRESNOIS-LA-MONTAGNE
20575;54360;VIGNEULLES
20576;54660;MOUTIERS
20577;54113;CHARMES-LA-COTE
20578;54385;NOVIANT-AUX-PRES
20579;54830;MORIVILLER
20580;54210;LUPCOURT
20581;54370;ARRACOURT
20582;54170;CREPEY
20583;54300;CRION
20584;54200;CHAUDENEY-SUR-MOSELLE
20585;54620;PIERREPONT
20586;54470;JAULNY
20587;54120;BERTRICHAMPS
20588;54150;ANOUX
20589;54120;HABLAINVILLE
20590;54800;FRIAUVILLE
20591;54730;GORCY
20592;54370;HOEVILLE
20593;54360;BLAINVILLE-SUR-L'EAU
20594;54700;SAINTE-GENEVIEVE
20595;54170;MONT-L'ETROIT
20596;54940;BELLEVILLE
20597;54540;ANGOMONT
20598;54770;BOUXIERES-AUX-CHENES
20599;54113;MONT-LE-VIGNOBLE
20600;54670;CUSTINES
20601;54260;TELLANCOURT
20602;54385;TREMBLECOURT
20603;54720;CHENIERES
20604;54115;THOREY-LYAUTEY
20605;54620;SAINT-SUPPLET
20606;54540;MIGNEVILLE
20607;54230;CHALIGNY
20608;54830;ESSEY-LA-COTE
20609;54210;FERRIERES
20610;54330;CHAOUILLEY
20611;54370;RAVILLE-SUR-SANON
20612;54800;HATRIZE
20613;54470;FEY-EN-HAYE
20614;54370;LANEUVEVILLE-AUX-BOIS
20615;54370;REMONCOURT
20616;54260;OTHE
20617;54580;SAINT-AIL
20618;54290;LOREY
20619;54780;GIRAUMONT
20620;54120;BACCARAT
20621;54300;BONVILLER
20622;54760;BEY-SUR-SEILLE
20623;54290;SAINT-GERMAIN
20624;54700;MORVILLE-SUR-SEILLE
20625;54260;GRAND-FAILLY
20626;54200;PIERRE-LA-TREICHE
20627;54740;LEMAINVILLE
20628;54650;SAULNES
20629;54290;SAINT-MARD
20630;54190;TIERCELET
20631;54470;FLIREY
20632;54620;BEUVEILLE
20633;54115;SAULXEROTTE
20634;54135;MEXY
20635;54170;BAGNEUX
20636;54760;LANFROICOURT
20637;54950;SAINT-CLEMENT
20638;54890;ONVILLE
20639;54720;LAIX
20640;54880;THIL
20641;54540;BIONVILLE
20642;54200;MENIL-LA-TOUR
20643;54760;VILLERS-LES-MOIVRONS
20644;54150;MAIRY-MAINVILLE
20645;54840;FONTENOY-SUR-MOSELLE
20646;54370;BURES
20647;54490;MURVILLE
20648;54800;DONCOURT-LES-CONFLANS
20649;54540;BREMENIL
20650;54122;GLONVILLE
20651;54370;EINVILLE-AU-JARD
20652;54385;ROSIERES-EN-HAYE
20653;54790;MANCIEULLES
20654;54480;CIREY-SUR-VEZOUZE
20655;54800;CONFLANS-EN-JARNISY
20656;54450;OGEVILLER
20657;54540;SAINTE-POLE
20658;54160;FROLOIS
20659;54170;THUILLEY-AUX-GROSEILLES
20660;54113;BULLIGNY
20661;54120;VAXAINVILLE
20662;54290;VELLE-SUR-MOSELLE
20663;54740;JEVONCOURT
20664;54120;PETTONVILLE
20665;54300;MARAINVILLER
20666;54700;LOISY
20667;54930;FRAISNES-EN-SAINTOIS
20668;54830;REMENOVILLE
20669;54340;POMPEY
20670;54770;AMANCE
20671;54300;MANONVILLER
20672;54700;ATTON
20673;54119;DOMGERMAIN
20674;54540;FENNEVILLER
20675;54370;EMBERMENIL
20676;54930;SAINT-FIRMIN
20677;54800;XONVILLE
20678;54200;DOMMARTIN-LES-TOUL
20679;54280;MAZERULLES
20680;54360;MONT-SUR-MEURTHE
20681;54700;NORROY-LES-PONT-A-MOUSSON
20682;54134;VOINEMONT
20683;54700;JEZAINVILLE
20684;54300;SIONVILLER
20685;54720;LEXY
20686;54840;VILLEY-LE-SEC
20687;54120;LACHAPELLE
20688;54620;JOPPECOURT
20689;54360;ROMAIN
20690;54450;HARBOUEY
20691;54730;SAINT-PANCRE
20692;54300;CROISMARE
20693;54870;UGNY
20694;54300;MONCEL-LES-LUNEVILLE
20695;54260;ALLONDRELLE-LA-MALMAISON
20696;54300;VITRIMONT
20697;54800;ALLAMONT
20698;54890;VILLECEY-SUR-MAD
20699;54710;LUDRES
20700;54470;SAINT-JULIEN-LES-GORZE
20701;54230;MARON
20702;54700;CHAMPEY-SUR-MOSELLE
20703;54450;REPAIX
20704;54870;MONTIGNY-SUR-CHIERS
20705;54450;CHAZELLES-SUR-ALBE
20706;54470;ANSAUVILLE
20707;54630;FLAVIGNY-SUR-MOSELLE
20708;54150;FLEVILLE-LIXIERES
20709;54550;PONT-SAINT-VINCENT
20710;54200;JAILLON
20711;54760;MOIVRONS
20712;54740;BENNEY
20713;54730;VILLE-HOUDLEMONT
20714;54800;SAINT-MARCEL
20715;54450;IGNEY
20716;54560;SERROUVILLE
20717;54610;MAILLY-SUR-SEILLE
20718;54450;HERBEVILLER
20719;54430;REHON
20720;54740;LANEUVEVILLE-DEVANT-BAYON
20721;54260;LONGUYON
20722;54330;THELOD
20723;54150;LUBEY
20724;54800;PUXE
20725;54470;LIRONVILLE
20726;54740;BRALLEVILLE
20727;54260;CHARENCY-VEZIN
20728;54700;PONT-A-MOUSSON
20729;54385;AVRAINVILLE
20730;54290;MANGONVILLE
20731;54260;COLMEY
20732;54450;VERDENAL
20733;54290;BREMONCOURT
20734;54450;BLEMEREY
20735;54116;TANTONVILLE
20736;54123;VITERNE
20737;54150;LES BAROCHES
20738;54330;VEZELISE
20739;54250;CHAMPIGNEULLES
20740;54610;CHENICOURT
20741;54190;BREHAIN-LA-VILLE
20742;54740;ORMES-ET-VILLE
20743;54380;GRISCOURT
20744;54290;SAINT-REMY-AUX-BOIS
20745;54560;BEUVILLERS
20746;54930;THEY-SOUS-VAUDEMONT
20747;54370;PARROY
20748;54930;GUGNEY
20749;54750;TRIEUX
20750;54115;ABONCOURT
20751;54450;FREMENIL
20752;54290;VIRECOURT
20753;54300;CHANTEHEUX
20754;54385;MANONVILLE
20755;54150;BRIEY
20756;54610;BRATTE
20757;54113;MOUTROT
20758;54930;BOUZANVILLE
20759;54150;LANTEFONTAINE
20760;54200;BRULEY
20761;54280;BRIN-SUR-SEILLE
20762;54740;SAINT-REMIMONT
20763;54160;AUTREY
20764;54150;AVRIL
20765;54120;GELACOURT
